,acc_test_teacher,acc_test_student,acc_test_distilled,time_train_teacher,time_train_student,time_train_distilled,time_test_teacher,time_test_student,time_test_distilled
0,79.03,71.63000000000001,79.03,3.5546231269836426,0.7507870197296143,3.5546231269836426,1.0284528732299805,0.11939477920532227,1.0284528732299805
1,82.78999999999999,74.49,82.78999999999999,2.6345090866088867,0.5905754566192627,2.6345090866088867,1.0656158924102783,0.12503266334533691,1.0656158924102783
2,82.83,77.19,82.83,2.3804519176483154,0.5392868518829346,2.3804519176483154,1.070629358291626,0.11998820304870605,1.070629358291626
3,84.14,78.71000000000001,84.14,2.233684539794922,0.5150401592254639,2.233684539794922,1.0663745403289795,0.1325066089630127,1.0663745403289795
4,84.7,79.7,84.7,2.1228296756744385,0.4972085952758789,2.1228296756744385,1.078155279159546,0.12754034996032715,1.078155279159546
5,85.8,79.97999999999999,85.8,2.0355732440948486,0.4826653003692627,2.0355732440948486,1.0687808990478516,0.12135505676269531,1.0687808990478516
6,85.34,79.91,85.34,1.9778635501861572,0.46408724784851074,1.9778635501861572,1.102766752243042,0.1395108699798584,1.102766752243042
7,85.8,81.21000000000001,85.8,1.9032373428344727,0.473599910736084,1.9032373428344727,1.0894505977630615,0.12407875061035156,1.0894505977630615
8,87.19,81.06,87.19,1.864424467086792,0.4650437831878662,1.864424467086792,1.1037406921386719,0.12839889526367188,1.1037406921386719
9,86.55000000000001,81.06,86.55000000000001,1.8337574005126953,0.44654369354248047,1.8337574005126953,1.1023039817810059,0.11603593826293945,1.1023039817810059
10,87.03,81.42,87.03,1.8054969310760498,0.44899630546569824,1.8054969310760498,1.1035265922546387,0.11789584159851074,1.1035265922546387
11,86.3,81.22,86.3,1.756209373474121,0.4532935619354248,1.756209373474121,1.1035699844360352,0.13590621948242188,1.1035699844360352
12,87.19,82.19999999999999,87.19,1.7419781684875488,0.4480469226837158,1.7419781684875488,1.1072468757629395,0.1295623779296875,1.1072468757629395
13,87.0,82.38,87.0,1.702329397201538,0.4375121593475342,1.702329397201538,1.1065890789031982,0.12857580184936523,1.1065890789031982
14,86.72,82.26,86.72,1.7161571979522705,0.43737006187438965,1.7161571979522705,1.1118230819702148,0.1302793025970459,1.1118230819702148
15,87.47,82.52000000000001,87.47,1.6833446025848389,0.4280240535736084,1.6833446025848389,1.1218502521514893,0.12537240982055664,1.1218502521514893
16,87.77000000000001,82.66,87.77000000000001,1.6719367504119873,0.42247462272644043,1.6719367504119873,1.106011152267456,0.12421345710754395,1.106011152267456
17,87.28,82.83,87.28,1.6544415950775146,0.4391787052154541,1.6544415950775146,1.1116127967834473,0.12678861618041992,1.1116127967834473
18,87.69,82.92,87.69,1.6407215595245361,0.4216275215148926,1.6407215595245361,1.1182055473327637,0.11683917045593262,1.1182055473327637
19,87.72999999999999,83.38,87.72999999999999,1.6158270835876465,0.41310930252075195,1.6158270835876465,1.1093790531158447,0.11558961868286133,1.1093790531158447
20,87.42999999999999,82.3,87.42999999999999,1.578829288482666,0.4241905212402344,1.578829288482666,1.115220308303833,0.13525128364562988,1.115220308303833
21,88.1,82.71,88.1,1.5989315509796143,0.4170360565185547,1.5989315509796143,1.112351655960083,0.11237025260925293,1.112351655960083
22,87.99,83.75,87.99,1.6064245700836182,0.4111645221710205,1.6064245700836182,1.1282193660736084,0.12583351135253906,1.1282193660736084
23,87.42,83.0,87.42,1.5798530578613281,0.411085844039917,1.5798530578613281,1.119251012802124,0.11722397804260254,1.119251012802124
24,88.03,83.03,88.03,1.5855634212493896,0.40201282501220703,1.5855634212493896,1.122520923614502,0.12302660942077637,1.122520923614502
25,87.69,83.62,87.69,1.597343921661377,0.40275073051452637,1.597343921661377,1.095613718032837,0.1307661533355713,1.095613718032837
26,88.16000000000001,83.15,88.16000000000001,1.5652461051940918,0.4087235927581787,1.5652461051940918,1.1002681255340576,0.12540268898010254,1.1002681255340576
27,88.23,83.48,88.23,1.5625135898590088,0.40548086166381836,1.5625135898590088,1.1260817050933838,0.13060855865478516,1.1260817050933838
28,88.14,83.84,88.14,1.5519366264343262,0.3969302177429199,1.5519366264343262,1.1163647174835205,0.13563203811645508,1.1163647174835205
29,88.68,83.58,88.68,1.5438952445983887,0.4013073444366455,1.5438952445983887,1.119328260421753,0.1320209503173828,1.119328260421753
30,88.23,83.41,76.52,1.5497276782989502,0.3916311264038086,14.293429374694824,1.112335443496704,0.1387186050415039,2.3194077014923096
31,88.19,83.04,79.01,1.528083324432373,0.4000680446624756,11.111350059509277,1.1314890384674072,0.1287848949432373,2.319729804992676
32,88.42,83.43,81.8,1.5477359294891357,0.39562368392944336,10.491551399230957,1.1292927265167236,0.13653826713562012,2.3049511909484863
33,87.28,82.92,82.82000000000001,1.5009121894836426,0.39746689796447754,10.095983743667603,1.124877691268921,0.1351182460784912,2.329521894454956
34,87.86,84.11999999999999,83.19,1.518690824508667,0.3902428150177002,9.79658555984497,1.1331017017364502,0.1343250274658203,2.310112237930298
35,88.35,83.78999999999999,83.63000000000001,1.5055623054504395,0.38855409622192383,9.668270111083984,1.09393310546875,0.13170814514160156,2.3235843181610107
36,88.57000000000001,83.71,83.87,1.4904367923736572,0.3896372318267822,9.53626561164856,1.1067793369293213,0.13304972648620605,2.341348171234131
37,88.58,82.57,84.14,1.490100383758545,0.38814711570739746,9.459385871887207,1.1044247150421143,0.1237635612487793,2.339432716369629
38,88.42999999999999,83.69,86.21,1.5020880699157715,0.3894996643066406,9.387952089309692,1.1182758808135986,0.1295914649963379,2.3279690742492676
39,88.38000000000001,82.83,85.85000000000001,1.4969799518585205,0.38689446449279785,9.298062086105347,1.0977039337158203,0.12816548347473145,2.3468563556671143
40,88.33,83.67,85.81,1.4821631908416748,0.3817870616912842,9.267231225967407,1.1353709697723389,0.11700606346130371,2.3192319869995117
41,88.63,83.5,85.81,1.4891703128814697,0.3976888656616211,9.246930122375488,1.1361305713653564,0.12752270698547363,2.340974807739258
42,88.82,84.04,86.3,1.494300365447998,0.38941407203674316,9.122672319412231,1.1383328437805176,0.11836838722229004,2.342925786972046
43,88.5,83.38,86.57000000000001,1.4980738162994385,0.3859074115753174,9.076718091964722,1.130073070526123,0.13088560104370117,2.3357603549957275
44,88.49000000000001,83.11,85.52,1.4694409370422363,0.3943941593170166,9.070743083953857,1.133526086807251,0.12222909927368164,2.3334100246429443
45,88.92,83.99,85.85000000000001,1.4736394882202148,0.38421106338500977,8.998626708984375,1.139937400817871,0.13853907585144043,2.3660614490509033
46,88.44999999999999,83.58,86.42,1.4766261577606201,0.38008546829223633,9.047517776489258,1.1242561340332031,0.12417817115783691,2.341679096221924
47,88.92999999999999,83.98,86.16,1.4673855304718018,0.38184237480163574,9.008220434188843,1.124685525894165,0.12685275077819824,2.3504953384399414
48,88.86,83.91,86.48,1.4741778373718262,0.3845663070678711,8.984955072402954,1.1468181610107422,0.11708712577819824,2.3508596420288086
49,89.14,84.22,86.46000000000001,1.4650154113769531,0.3848757743835449,8.937629699707031,1.1357834339141846,0.13144302368164062,2.354745864868164
50,89.14,83.78999999999999,86.74,1.4624245166778564,0.38654136657714844,8.935481786727905,1.1293301582336426,0.12341451644897461,2.386988639831543
51,88.87,83.31,87.12,1.4586107730865479,0.37577009201049805,8.89409589767456,1.1282601356506348,0.12459826469421387,2.384502410888672
52,88.48,83.50999999999999,86.91,1.4357526302337646,0.382354736328125,8.880014657974243,1.1084489822387695,0.13270211219787598,2.35356068611145
53,88.75999999999999,84.06,86.82,1.435380458831787,0.3747563362121582,8.858996152877808,1.1152496337890625,0.14295268058776855,2.3747172355651855
54,89.12,83.78999999999999,87.44,1.4543159008026123,0.3821594715118408,8.861178874969482,1.1407501697540283,0.1314678192138672,2.3492133617401123
55,88.61,83.34,87.08,1.4172043800354004,0.3850736618041992,8.857905149459839,1.1097679138183594,0.12464523315429688,2.3889284133911133
56,88.67,84.17999999999999,86.97,1.4464571475982666,0.3811984062194824,8.835686922073364,1.1095433235168457,0.12266349792480469,2.351431369781494
57,88.68,83.71,86.86,1.4463577270507812,0.38153505325317383,8.818638801574707,1.1293902397155762,0.13143181800842285,2.3616819381713867
58,88.7,84.92,87.33999999999999,1.4423754215240479,0.3703944683074951,8.845946550369263,1.1389679908752441,0.12345647811889648,2.3587794303894043
59,88.82,83.91999999999999,86.92,1.4394378662109375,0.3779270648956299,8.796764373779297,1.1340947151184082,0.12102079391479492,2.3858420848846436
