,downsample,final_acc,avg_acc,total_training_time,avg_training_time,I_distilled
0,0.0,88.712,88.91390000000004,3886.3900923728943,32.38658410310745,-4.376097503019553e-07
1,0.01,88.912,88.92320000000002,3903.3388550281525,32.52782379190127,-4.3771292775251317e-07
2,0.02,88.84,88.93950000000001,3882.535206079483,32.35446005066236,-4.3785746027632023e-07
3,0.05,88.80799999999999,88.84803333333339,3874.759682416916,32.28966402014097,-4.380434321147713e-07
4,0.1,88.844,88.89943333333333,3886.560160636902,32.38800133864085,-4.392250373267541e-07
5,0.15,88.924,88.87159999999999,3916.5413615703583,32.63784467975299,-4.5053419833980826e-07
6,0.2,88.66000000000001,88.8269,3651.2249739170074,30.42687478264173,-5.203583322156105e-07
7,0.25,88.476,88.65923333333329,2546.676896572113,21.222307471434274,-9.059752037366807e-07
8,0.3,86.992,87.5235,1686.814109325409,14.056784244378408,-3.117654789263686e-06
