,acc_test_teacher,acc_test_student,acc_test_distilled,time_train_teacher,time_train_student,time_train_distilled,time_test_teacher,time_test_student,time_test_distilled
0,91.69,88.21,91.69,1.7092745304107666,0.3443911075592041,1.7092745304107666,0.6473886966705322,0.06736087799072266,0.6473886966705322
1,92.15,90.61,92.15,1.4167487621307373,0.302001953125,1.4167487621307373,0.6413989067077637,0.06860685348510742,0.6413989067077637
2,93.02,91.35,93.02,1.332428216934204,0.2884175777435303,1.332428216934204,0.6466388702392578,0.06900262832641602,0.6466388702392578
3,93.19,92.19000000000001,93.19,1.2625980377197266,0.28174495697021484,1.2625980377197266,0.6643097400665283,0.06663084030151367,0.6643097400665283
4,93.04,92.82000000000001,93.04,1.244048833847046,0.28579211235046387,1.244048833847046,0.6651604175567627,0.06303262710571289,0.6651604175567627
5,93.84,93.08999999999999,93.84,1.2263333797454834,0.28487682342529297,1.2263333797454834,0.6589875221252441,0.062170982360839844,0.6589875221252441
6,94.35,92.63,94.35,1.2005810737609863,0.28447461128234863,1.2005810737609863,0.6473116874694824,0.06284856796264648,0.6473116874694824
7,93.67,93.14,93.67,1.183784008026123,0.26932859420776367,1.183784008026123,0.6642744541168213,0.06330370903015137,0.6642744541168213
8,93.89999999999999,92.82000000000001,93.89999999999999,1.1953799724578857,0.2716519832611084,1.1953799724578857,0.6558210849761963,0.061325788497924805,0.6558210849761963
9,94.57,93.15,94.57,1.1658217906951904,0.26537442207336426,1.1658217906951904,0.6597762107849121,0.06200242042541504,0.6597762107849121
10,93.83,93.13,93.83,1.1619725227355957,0.2668776512145996,1.1619725227355957,0.6426072120666504,0.061425209045410156,0.6426072120666504
11,94.78,94.08,94.78,1.1584248542785645,0.26842188835144043,1.1584248542785645,0.661726713180542,0.06314229965209961,0.661726713180542
12,94.71000000000001,93.63,94.71000000000001,1.1393933296203613,0.26781463623046875,1.1393933296203613,0.6601147651672363,0.0635519027709961,0.6601147651672363
13,95.12,93.85,95.12,1.109677791595459,0.2708601951599121,1.109677791595459,0.6607837677001953,0.061495304107666016,0.6607837677001953
14,95.03,93.82000000000001,95.03,1.1338756084442139,0.26075124740600586,1.1338756084442139,0.6700642108917236,0.06052994728088379,0.6700642108917236
15,94.49,93.06,94.49,1.097383737564087,0.2581145763397217,1.097383737564087,0.658564567565918,0.0611424446105957,0.658564567565918
16,94.19999999999999,93.67,94.19999999999999,1.1097149848937988,0.260300874710083,1.1097149848937988,0.6587443351745605,0.06141924858093262,0.6587443351745605
17,94.91000000000001,93.86,94.91000000000001,1.1273646354675293,0.26056647300720215,1.1273646354675293,0.6637685298919678,0.06377387046813965,0.6637685298919678
18,95.13000000000001,93.72,95.13000000000001,1.0844316482543945,0.2709367275238037,1.0844316482543945,0.6428115367889404,0.062042236328125,0.6428115367889404
19,95.08,94.04,95.08,1.0918498039245605,0.26168060302734375,1.0918498039245605,0.665055513381958,0.06211042404174805,0.665055513381958
20,95.22,94.25,91.05,1.106405258178711,0.2606019973754883,5.040980339050293,0.6638932228088379,0.06082892417907715,0.9545247554779053
21,95.1,93.38,92.39,1.078803300857544,0.26055407524108887,4.586028814315796,0.6489529609680176,0.061357736587524414,1.0095868110656738
22,94.76,93.7,92.97,1.069542407989502,0.2632253170013428,4.487881660461426,0.6632232666015625,0.06329464912414551,1.006380558013916
23,95.30999999999999,94.03,93.03,1.0905303955078125,0.2627544403076172,4.432113409042358,0.6656744480133057,0.09219479560852051,1.0139422416687012
24,95.21,94.39,93.25,1.0739257335662842,0.2659165859222412,4.4105823040008545,0.6508920192718506,0.06281113624572754,1.013575792312622
25,95.44,93.87,94.62,1.0636346340179443,0.25713443756103516,4.386115789413452,0.6641261577606201,0.060469627380371094,1.0413527488708496
26,94.88,94.31,94.58,1.0645842552185059,0.26506900787353516,4.374173402786255,0.6561577320098877,0.06215262413024902,1.055459976196289
27,95.12,94.36,94.64,1.0656509399414062,0.2750389575958252,4.372688293457031,0.6708176136016846,0.0662984848022461,1.0635910034179688
28,94.92,94.19999999999999,94.8,1.0651254653930664,0.2586798667907715,4.3442606925964355,0.6568474769592285,0.06396222114562988,1.075418472290039
29,94.96,94.32000000000001,94.92,1.0664172172546387,0.25834226608276367,4.346043825149536,0.6473095417022705,0.07860612869262695,1.0649523735046387
30,95.65,93.67999999999999,94.82000000000001,1.069795846939087,0.2689521312713623,4.330703020095825,0.6684777736663818,0.0672309398651123,1.0733418464660645
31,95.28999999999999,94.25,94.91000000000001,1.0647470951080322,0.2659642696380615,4.339521169662476,0.6564536094665527,0.06430315971374512,1.1038002967834473
32,95.3,93.69,94.86,1.090442419052124,0.2580983638763428,4.368669509887695,0.6687595844268799,0.06987285614013672,1.1289994716644287
33,94.6,94.13,95.17999999999999,1.0481901168823242,0.25731468200683594,4.329623699188232,0.6639618873596191,0.06606674194335938,1.112938404083252
34,95.07,94.17999999999999,94.93,1.04852294921875,0.25693607330322266,4.34003472328186,0.6713542938232422,0.07526636123657227,1.0791759490966797
35,94.97,94.39999999999999,95.11,1.0598082542419434,0.2676210403442383,4.296625137329102,0.6601285934448242,0.07761669158935547,1.0854666233062744
36,95.72,94.25,94.72,1.0470311641693115,0.2619361877441406,4.328757047653198,0.6568629741668701,0.07073092460632324,1.0901122093200684
37,95.02000000000001,94.76,94.88,1.039226770401001,0.2586665153503418,4.39278244972229,0.6733171939849854,0.06709671020507812,1.1138606071472168
38,94.74000000000001,94.34,94.86,1.057187557220459,0.26659321784973145,4.312179803848267,0.6688470840454102,0.06007838249206543,1.1218712329864502
39,94.67999999999999,94.08,94.6,1.0579757690429688,0.2560105323791504,4.3011415004730225,0.653831958770752,0.060840606689453125,1.1095714569091797
40,95.19999999999999,94.45,95.07,1.0344831943511963,0.25597119331359863,4.304357051849365,0.6696789264678955,0.060971975326538086,1.1160078048706055
41,95.54,94.11,95.19,1.0266671180725098,0.2560398578643799,4.327793121337891,0.6608943939208984,0.060925960540771484,1.1320104598999023
42,95.19999999999999,94.23,95.38,1.0417697429656982,0.25601887702941895,4.330951690673828,0.6585118770599365,0.06388974189758301,1.1244616508483887
43,95.45,94.17999999999999,94.98,1.033202886581421,0.2590901851654053,4.313886880874634,0.6861605644226074,0.0602874755859375,1.1295721530914307
44,95.64,94.23,95.19999999999999,1.0263464450836182,0.25426769256591797,4.304821729660034,0.6712992191314697,0.05955648422241211,1.1557831764221191
45,95.1,93.81,95.08,1.0217442512512207,0.2561061382293701,4.297922372817993,0.6573317050933838,0.06047797203063965,1.1466171741485596
46,95.63000000000001,94.24,95.25,1.0496487617492676,0.25885438919067383,4.366460800170898,0.6738777160644531,0.06956958770751953,1.1358473300933838
47,95.83,94.44,95.08,1.03965425491333,0.25849318504333496,4.305333614349365,0.6655340194702148,0.06145286560058594,1.154653549194336
48,95.48,94.69,95.06,1.0257608890533447,0.2638273239135742,4.332885980606079,0.659015417098999,0.06442070007324219,1.1206483840942383
49,95.45,93.58999999999999,95.43,1.05430269241333,0.259310245513916,4.2819132804870605,0.6550090312957764,0.0611109733581543,1.1295628547668457
50,94.75,94.38,94.88,1.036961317062378,0.2557713985443115,4.315796136856079,0.6744811534881592,0.06279277801513672,1.1597695350646973
51,95.46,94.65,95.50999999999999,1.0353646278381348,0.25563788414001465,4.325740814208984,0.6573550701141357,0.06119346618652344,1.151381254196167
52,95.71,94.39999999999999,95.43,1.0520639419555664,0.25597381591796875,4.358511924743652,0.6603925228118896,0.06577563285827637,1.15101957321167
53,95.65,94.75,95.22,1.0198218822479248,0.2520945072174072,4.296570777893066,0.674793004989624,0.059957027435302734,1.140589952468872
54,95.65,94.17,94.6,1.0210654735565186,0.2638511657714844,4.284551620483398,0.6556985378265381,0.060144662857055664,1.120347261428833
55,95.16,94.04,94.95,1.0199930667877197,0.25711846351623535,4.296813726425171,0.6583876609802246,0.06110525131225586,1.1667449474334717
56,95.71,94.47,95.11,1.00604248046875,0.25756239891052246,4.311581373214722,0.6472711563110352,0.06029772758483887,1.154022216796875
57,95.34,93.85,95.1,1.0197052955627441,0.2511134147644043,4.321077346801758,0.6684303283691406,0.06203603744506836,1.169435739517212
58,95.81,94.47,95.17999999999999,1.0287120342254639,0.2563436031341553,4.296906471252441,0.6710894107818604,0.06276798248291016,1.151658058166504
59,95.34,94.36,95.32000000000001,1.0178093910217285,0.25009989738464355,4.300311326980591,0.653597354888916,0.06081867218017578,1.1429307460784912
