,acc_test_teacher,acc_test_student,acc_test_distilled,time_train_teacher,time_train_student,time_train_distilled,time_test_teacher,time_test_student,time_test_distilled
0,80.07,75.41,79.36,2.81371808052063,0.968888521194458,2.789278984069824,0.7423691749572754,0.18936634063720703,0.6930921077728271
1,81.43,79.05,82.80999999999999,2.138745069503784,0.7419619560241699,2.06795072555542,0.7429366111755371,0.1974194049835205,0.7206242084503174
2,84.17,80.65,84.23,1.9121334552764893,0.6918342113494873,1.871891736984253,0.7638523578643799,0.19005727767944336,0.7207396030426025
3,84.2,82.45,84.13000000000001,1.8136746883392334,0.6553218364715576,1.7333359718322754,0.7614345550537109,0.1932981014251709,0.7348277568817139
4,85.00999999999999,82.54,85.5,1.720019817352295,0.6384220123291016,1.671114206314087,0.7777800559997559,0.198927640914917,0.7224600315093994
5,85.11999999999999,81.96,86.11,1.6835012435913086,0.609703779220581,1.5929803848266602,0.774787187576294,0.1954193115234375,0.7260770797729492
6,84.97,82.56,86.42,1.6514229774475098,0.5947682857513428,1.5429294109344482,0.7715833187103271,0.19671368598937988,0.7435257434844971
7,86.11,83.88,87.2,1.5893118381500244,0.572880744934082,1.504826307296753,0.7930052280426025,0.20082712173461914,0.7388741970062256
8,86.92,83.3,86.35000000000001,1.549177646636963,0.5783483982086182,1.4695146083831787,0.782177209854126,0.19300556182861328,0.74395751953125
9,87.0,84.64,86.31,1.5304484367370605,0.5714693069458008,1.4526457786560059,0.788217306137085,0.18885231018066406,0.7554841041564941
10,86.4,83.28999999999999,87.03999999999999,1.4930472373962402,0.5550551414489746,1.4128341674804688,0.7892444133758545,0.19364237785339355,0.7408769130706787
11,87.66000000000001,83.33,86.32,1.4883818626403809,0.5448379516601562,1.4151206016540527,0.7878546714782715,0.1989431381225586,0.7457435131072998
12,87.35000000000001,84.26,86.82,1.4587504863739014,0.5307149887084961,1.386653184890747,0.7890470027923584,0.19695281982421875,0.7537870407104492
13,87.33,85.03,87.5,1.4652795791625977,0.5268111228942871,1.3512001037597656,0.8004851341247559,0.18943285942077637,0.7469146251678467
14,87.19,84.21,86.92,1.4236931800842285,0.5292503833770752,1.3474609851837158,0.7942535877227783,0.1984710693359375,0.7433567047119141
15,87.61,84.15,87.53,1.4254472255706787,0.5238761901855469,1.3395309448242188,0.7942922115325928,0.19833803176879883,0.7530677318572998
16,87.61,85.06,86.92999999999999,1.4138202667236328,0.5284037590026855,1.326582431793213,0.8004264831542969,0.20046067237854004,0.7555365562438965
17,87.39,84.85000000000001,87.28,1.409271240234375,0.5170125961303711,1.3105463981628418,0.8049123287200928,0.19727277755737305,0.7644085884094238
18,87.94,86.06,87.58,1.397174596786499,0.5159311294555664,1.3029422760009766,0.8055367469787598,0.1925497055053711,0.7603785991668701
19,87.19,84.85000000000001,87.55,1.377725601196289,0.5154075622558594,1.3002924919128418,0.7926182746887207,0.1974351406097412,0.7629590034484863
20,87.22999999999999,84.95,87.8,1.3692748546600342,0.5147643089294434,1.3075737953186035,0.7950968742370605,0.20069408416748047,0.758859395980835
21,87.92999999999999,85.21,87.53999999999999,1.3545289039611816,0.5102293491363525,1.2612805366516113,0.7940049171447754,0.20125412940979004,0.7540850639343262
22,87.86,84.86,88.0,1.3533430099487305,0.5001540184020996,1.2731757164001465,0.8016588687896729,0.19704437255859375,0.7566559314727783
23,88.11,85.63,87.88,1.339508295059204,0.49477624893188477,1.2497930526733398,0.8058164119720459,0.19755959510803223,0.7704980373382568
24,88.03,85.65,88.25,1.3507962226867676,0.49631476402282715,1.2546241283416748,0.7983555793762207,0.19072508811950684,0.7659664154052734
25,88.55,85.71,88.13,1.3531241416931152,0.49485301971435547,1.2461559772491455,0.8038218021392822,0.1930983066558838,0.7648670673370361
26,87.9,85.77,88.46000000000001,1.3564534187316895,0.5001146793365479,1.2373852729797363,0.8070559501647949,0.19715595245361328,0.7520289421081543
27,88.83,86.14,88.25,1.289771556854248,0.4818534851074219,1.2402851581573486,0.7612218856811523,0.1967308521270752,0.7714438438415527
28,87.56,85.96000000000001,87.9,1.259368658065796,0.477952241897583,1.2396113872528076,0.7752265930175781,0.19999313354492188,0.7453606128692627
29,88.05,85.3,87.83,1.2607460021972656,0.47606992721557617,1.232550859451294,0.7741947174072266,0.18951892852783203,0.7656447887420654
30,88.01,85.71,79.62,1.252702236175537,0.47699522972106934,24.32168221473694,0.7761638164520264,0.19648480415344238,5.210895299911499
31,87.79,85.82,82.74000000000001,1.2379193305969238,0.4768383502960205,20.26174521446228,0.7772393226623535,0.20449209213256836,5.34250545501709
32,88.23,86.19,83.55,1.2429015636444092,0.48462390899658203,19.453356504440308,0.7766082286834717,0.19953346252441406,5.439413070678711
33,88.14,85.94000000000001,84.86,1.239811658859253,0.47668910026550293,18.833789587020874,0.7746555805206299,0.19712495803833008,5.465620279312134
34,88.22,86.2,85.44,1.2432911396026611,0.4688427448272705,18.43581771850586,0.7770969867706299,0.19684505462646484,5.366573810577393
35,88.23,85.68,85.77,1.2328455448150635,0.46559906005859375,18.21598720550537,0.7730276584625244,0.19864606857299805,5.519056558609009
36,88.75999999999999,86.61999999999999,85.87,1.2260642051696777,0.4617762565612793,18.140633821487427,0.7757689952850342,0.19008755683898926,5.521117687225342
37,88.34,86.22999999999999,86.1,1.2471232414245605,0.47301411628723145,17.955002546310425,0.7766520977020264,0.19124245643615723,5.482361793518066
38,87.7,86.17,86.87,1.222731113433838,0.45429420471191406,17.77484393119812,0.7815232276916504,0.19900083541870117,5.495970249176025
39,88.92,86.65,86.89,1.224761724472046,0.4597897529602051,17.662915229797363,0.7758080959320068,0.19675445556640625,5.481086492538452
40,89.05,86.67,87.05000000000001,1.2166595458984375,0.4678323268890381,17.623882293701172,0.7825162410736084,0.19249773025512695,5.494011163711548
41,88.97,86.77,86.36,1.2191815376281738,0.4612700939178467,17.487950325012207,0.7905557155609131,0.20106101036071777,5.508470296859741
42,88.81,86.92,87.0,1.2135529518127441,0.4661853313446045,17.423739194869995,0.7706470489501953,0.19654130935668945,5.574385643005371
43,88.91,86.25,87.32,1.2139663696289062,0.45954155921936035,17.33684802055359,0.7831003665924072,0.20396804809570312,5.542933464050293
44,88.63,86.31,87.21,1.20894455909729,0.4524860382080078,17.35044240951538,0.7821049690246582,0.19561028480529785,5.5846123695373535
45,89.13,87.08,87.8,1.2094402313232422,0.455272912979126,17.270815134048462,0.7909915447235107,0.20118117332458496,5.646464824676514
46,89.23,86.46000000000001,87.64,1.2058684825897217,0.464923620223999,17.23238778114319,0.7778379917144775,0.19472551345825195,5.644075393676758
47,88.86,86.15,87.88,1.206871747970581,0.4587385654449463,17.228667974472046,0.7853174209594727,0.19829678535461426,5.583361387252808
48,88.63,86.56,87.61,1.2078287601470947,0.4479830265045166,17.18284296989441,0.7821879386901855,0.1955273151397705,5.668304204940796
49,88.67,86.81,87.47,1.2037217617034912,0.4573073387145996,17.218165636062622,0.7852597236633301,0.19141435623168945,5.721368312835693
50,89.14999999999999,86.39,87.52,1.1855473518371582,0.4570012092590332,17.21379542350769,0.7794561386108398,0.20318961143493652,5.659505605697632
51,88.46000000000001,86.24000000000001,87.74,1.2068867683410645,0.4568653106689453,17.1230788230896,0.7853825092315674,0.20099520683288574,5.645369529724121
52,88.74,86.8,87.7,1.179795742034912,0.451556921005249,17.08663773536682,0.7768468856811523,0.19193172454833984,5.737910270690918
53,88.75999999999999,86.88,87.72999999999999,1.188873291015625,0.4584929943084717,17.119719982147217,0.7836675643920898,0.19902968406677246,5.696537971496582
54,89.05999999999999,86.41,88.2,1.1887071132659912,0.4472177028656006,17.055524110794067,0.778404712677002,0.2268228530883789,5.694394826889038
55,88.37,86.25,88.06,1.1792466640472412,0.455157995223999,17.134575843811035,0.7725293636322021,0.19226956367492676,5.759483098983765
56,89.12,86.09,87.76,1.1722984313964844,0.44397783279418945,17.022130250930786,0.7891116142272949,0.19410037994384766,5.673583984375
57,88.46000000000001,86.00999999999999,88.25,1.1774017810821533,0.447345495223999,17.12061357498169,0.7871212959289551,0.19542741775512695,5.759324550628662
58,88.79,86.9,88.1,1.1781978607177734,0.44269609451293945,17.11581826210022,0.7899229526519775,0.18931007385253906,5.703265905380249
59,88.66000000000001,86.41,87.86,1.1823880672454834,0.4425778388977051,17.013007640838623,0.7754695415496826,0.19035816192626953,5.713421106338501
